,V11,Val.condapproach,Val.evapapproach,Val.instantikwtr,Val.condsattemp,Val.evapsattemp,Val.compressordischargetemp,Val.lchwt,Val.rchwt,Val.lcdwt,Val.rcdwt,Val.cteffectiveness,Val.wetbulbtemp,Val.outsidetemp
389,2016-02-05,3.12755103,3.475509998,0.440679871,83.25612245,50.84387755,110.9816327,54.31938776,65.39897959,80.12857143,69.93367347,50.38744158,60.83486319,80.64959184
390,2016-02-08,2.374757861,2.808738299,0.53916559,87.62427184,49.73203883,116.6776699,52.53883495,64.22135922,85.24951456,77.18932039,51.01263808,69.86898037,84.55825243
391,2016-02-09,2.414678593,2.897247665,0.522822286,86.45137615,50.06605505,115.0752294,52.96330275,63.36422018,84.03669725,75.95504587,50.88090824,68.68237075,84.9893578
392,2016-02-11,2.57706444,3.038531979,0.528304909,88.63669725,50.55321101,117.7522936,53.59174312,63.69816514,86.05963303,77.26238532,50.64830345,70.29273183,85.39889908
393,2016-02-12,2.305932377,2.765254493,0.527200255,85.36440678,49.52372881,114.2652542,52.28898305,62.81016949,83.05847458,75.35338983,49.05854975,67.36762231,84.47305085
394,2016-02-13,2.09999952,2.727273427,0.644464548,87.97272727,45.83181818,116.2045455,48.55909091,56.67272727,85.87272727,78.95,42.75422332,68.47135119,78.39090909
395,2016-02-14,2.442856386,3.071428436,0.609561706,89.23571429,47.24642857,116.0821429,50.31785714,59.90357143,86.79285714,79.07857143,40.00882754,65.14689785,78.01571429
396,2016-02-15,2.497590307,3.060241017,0.539576669,84.48674699,46.51927711,113.0783133,49.57951807,61.71927711,81.98915663,73.7,46.25829325,63.15574636,83.42795181
397,2016-02-16,2.525664064,2.923008743,0.553074534,85.73097345,45.53893805,116.2522124,48.4619469,60.68761062,83.20530973,74.73274336,49.95358995,66.98472873,84.41345133
398,2016-02-17,2.767741675,3.15887094,0.530258737,83.89596774,45.73064516,112.4330645,48.88951613,60.4766129,81.12822581,72.37580645,49.89507138,64.76001118,80.37935484
399,2016-02-18,2.627419316,3.016935445,0.553513332,85.75241935,45.9,115.8725806,48.91693548,60.2233871,83.125,74.52903226,50.58094412,67.05669487,81.89774194
400,2016-02-19,2.626190612,2.96559997,0.540095883,84.00714286,45.78571429,113.6039683,48.78333333,60.41031746,81.38095238,72.90555556,49.03261519,65.11740753,84.22
401,2016-02-20,2.253125669,2.658064561,0.66399397,86.153125,42.365625,115.4125,45.1125,53.36875,83.9,77.175,47.57364844,68.26521931,83.609375
402,2016-02-21,2.443478457,2.934782774,0.608250435,87.96956522,45.83043478,115.0130435,48.76521739,56.87826087,85.52608696,77.67391304,50.69437348,70.8388095,80.52173913
403,2016-02-22,2.681818334,3.083838492,0.538170266,87.44040404,48.19191919,117.3060606,51.27575758,62.52626263,84.75858586,75.72121212,50.96054548,68.43322325,91.60545455
404,2016-02-24,2.514925661,2.879104323,0.541652418,89.75671642,50.95597015,119.0761194,53.83507463,63.34029851,87.24179104,78.67835821,49.43460603,70.56027958,86.66089552
405,2016-02-25,2.395160979,2.7645163,0.557610086,88.64596774,50.20403226,118.3653226,52.96854839,62.33548387,86.25080645,78.24274194,52.24556383,72.11737092,88.27612903
406,2016-02-26,2.594957955,2.95966412,0.53843175,88.81932773,49.91344538,118.4,52.87310924,62.29159664,86.22436975,77.5605042,50.91634161,69.92431773,87.73344538
407,2016-02-28,2.445834475,2.82916625,0.525494298,83.55833333,47.43333333,110.0083333,50.2625,58.31666667,81.1125,73.38333333,52.44846563,67.20838588,83.3075
408,2016-02-29,2.733621061,2.961739177,0.532837443,87.70948276,48.93362069,117.2698276,51.92155172,62.50172414,84.97586207,76.35258621,50.75675953,68.63010299,84.065
409,2016-03-01,2.755462318,3.042372686,0.522754886,87.08487395,49.05378151,116.4285714,52.12773109,62.3907563,84.32941176,75.52605042,49.80420695,67.179459,85.13327731
410,2016-03-02,2.713178003,2.93100771,0.516675541,86.56744186,49.58372093,115.6643411,52.51472868,62.58372093,83.85426357,75.27286822,49.96592981,67.10609106,85.61348837
411,2016-03-04,2.750833634,3.020833333,0.497201212,84.38416667,49.33166667,112.6025,52.3525,63.3125,81.63333333,73.11666667,49.56100667,64.67618945,87.386
412,2016-03-05,2.768181205,3.136362932,0.50194739,84.21818182,49.07272727,109.0727273,52.20909091,61.09090909,81.45,73.27272727,53.03927936,66.92536539,84.64181818
413,2016-03-07,2.513043767,2.738043651,0.532979442,86.92173913,50.14673913,115.85,52.88478261,62.4576087,84.40869565,76.46521739,50.19263903,69.01403323,87.16413043
414,2016-03-08,2.802272968,3.097709772,0.52170432,87.65378788,50.20757576,116.4272727,53.33030303,63.06742424,84.85151515,76.01060606,51.92119459,69.16269126,86.97772727
415,2016-03-09,2.431355817,2.659322147,0.538289389,87.35,50.46864407,116.7338983,53.1279661,62.94915254,84.91864407,77.09576271,50.75834439,70.23789013,89.95542373
416,2016-03-10,2.388889172,2.60648158,0.544368537,86.40925926,49.81018519,115.6805556,52.41666667,61.78240741,84.02037037,76.5537037,51.73975998,70.20544243,89.85166667
417,2016-03-11,2.269105557,2.569106032,0.561164598,86.98617886,49.5097561,116.9601626,52.07886179,61.69674797,84.71707317,77.47235772,50.06467278,70.58960773,90.73707317
418,2016-03-12,NA,2.647619314,0.653380008,90.42857143,49.58095238,118.1809524,52.22857143,58.62380952,88.3,81.93809524,41.11966967,70.78065809,81.81714286
419,2016-03-13,2.574999939,2.878570968,0.593787136,89.89642857,49.51428571,117.5142857,52.39285714,60.50714286,87.32142857,79.46785714,48.74740075,71.05364992,87.42071429
420,2016-03-14,2.575590657,2.815748292,0.558844108,88.87480315,50.06062992,118.7787402,52.87637795,62.30629921,86.2992126,78.2488189,50.93188341,71.08009655,91.84220472
421,2016-03-15,2.575939668,2.745865043,0.567739863,89.17443609,49.99548872,118.7924812,52.74135338,61.71804511,86.59849624,78.69473684,50.00008225,71.33878474,90.2956391
422,2016-03-16,2.482945995,2.659231098,0.54279169,86.38076923,49.69846154,115.1253846,52.35769231,61.32307692,83.87615385,76.36461538,50.68052541,69.36978579,90.45292308
423,2016-03-17,2.650000126,2.814166899,0.551469024,87.86666667,49.26083333,117.0125,52.075,61.29416667,85.21666667,77.11333333,52.04766828,70.28900954,91.169
424,2016-03-18,2.83504239,2.906034408,0.54502043,89.8,51.5991453,118.4282051,54.54102564,63.64017094,86.96495726,78.4991453,52.63974928,71.55090455,93.08
425,2016-03-19,2.584848806,2.869696767,0.600619435,89.32424242,49.07272727,115.9787879,51.94242424,59.56969697,86.73939394,79.20909091,52.82447076,73.43960147,86.39818182
426,2016-03-21,2.597857128,2.908571298,0.583543913,90.93428571,50.11785714,121.3142857,53.02642857,61.87,88.33642857,80.215,50.90206509,72.69288779,92.23314286
427,2016-03-22,2.636956874,2.952898443,0.583703278,90.87971014,50.04275362,121.0536232,52.99565217,61.6826087,88.24275362,80.01449275,50.76676292,72.51338397,91.07652174
428,2016-03-23,2.587681047,2.84855069,0.584436838,90.52681159,49.7557971,121.1855072,52.60434783,61.28695652,87.93913043,79.96666667,51.52015455,72.93582962,91.83173913
429,2016-03-24,2.615827329,2.838129602,0.575701187,89.39928058,49.59640288,119.3992806,52.43453237,61.57625899,86.78345324,78.88561151,50.87290339,71.48280915,92.09280576
430,2016-03-25,2.517910175,2.750746713,0.551220061,86.36492537,49.22238806,116.3985075,51.97313433,61.44776119,83.84701493,76.33955224,50.71445066,69.3625998,92.14283582
431,2016-03-28,2.677777613,2.806481747,0.545541487,87.90925926,49.38518519,117.8296296,52.19166667,61.39814815,85.23148148,77.24537037,50.40581439,69.4221475,93.05333333
432,2016-03-29,2.555555263,2.786508142,0.556424041,87.4515873,49.16031746,117.3166667,51.9468254,61.38968254,84.89603175,77.14206349,50.76820746,69.82196499,93.11714286
433,2016-03-30,2.577869719,2.713223269,0.564705038,88.78606557,49.53032787,118.8631148,52.26967213,61.6352459,86.20819672,78.4057377,51.11068761,71.44547993,93.21032787
434,2016-03-31,2.477611884,2.738806593,0.56266488,87.82014925,49.34328358,117.9485075,52.08208955,61.48059701,85.34253731,77.73134328,51.34370183,70.65118293,92.2838806
435,2016-04-01,2.621153463,2.792307342,0.58125981,91.10961538,50.28653846,121.1,53.07884615,62.025,88.48846154,80.43076923,50.93446744,73.3115075,90.66615385
436,2016-04-04,2.695555515,2.869629804,0.563887529,89.07703704,49.24962963,119.2133333,52.11925926,61.49555556,86.38148148,78.1362963,50.85374998,70.53669985,95.08933333
437,2016-04-05,2.628225703,2.819354988,0.568866731,89.12822581,49.21209677,119.1758065,52.03145161,61.34435484,86.5,78.44032258,50.62298356,71.03517447,91.86887097
438,2016-04-06,2.571532975,2.701470965,0.561888939,88.11970803,49.18832117,118.0007299,51.91751825,61.13576642,85.54817518,77.70437956,50.07971461,69.69361005,90.70364964
439,2016-04-07,2.453333533,2.904444384,0.606737997,91.35333333,50.48888889,119.6866667,53.39333333,61.35333333,88.9,81.01777778,48.68248282,72.78591284,88.96
440,2016-04-08,2.441666913,3.016666563,0.614486646,88.67083333,48.56666667,116.5416667,51.58333333,59.1125,86.22916667,78.67916667,54.52529358,73.56473998,88.9925
441,2016-04-09,2.441463749,3.024390434,0.617961569,87.75853659,46.62682927,116.4390244,49.65121951,57.0097561,85.31707317,78.21707317,54.45726827,73.34349739,86.3995122
442,2016-04-10,2.278260274,2.88695693,0.657555149,88.23478261,47.03913043,117.0434783,49.92608696,56.67826087,85.95652174,79.06521739,54.38979178,73.97269207,96.79217391
443,2016-04-11,2.237931412,2.687069307,0.638604715,90.51896552,48.90689655,121.7637931,51.59396552,60.27931034,88.28103448,81.18103448,49.01503626,73.40456131,93.85017241
444,2016-04-12,2.274015653,2.877165433,0.62339678,91.08188976,49.5992126,121.1787402,52.47637795,60.99212598,88.80787402,81.23385827,49.85005736,73.9121955,95.97795276
445,2016-04-13,2.262121136,2.939393992,0.603597494,91.33257576,50.01287879,122.0871212,52.95227273,61.48939394,89.07045455,81.10530303,50.35103723,73.49761674,94.17636364
446,2016-04-14,1.924657163,2.686394962,0.644637004,91.03129252,48.89795918,122.5442177,51.58435374,60.62517007,89.09251701,81.97142857,48.94977143,74.86683182,95.69918367
447,2016-04-15,1.944444442,2.924999664,0.690272416,87.66666667,45.575,116.4611111,48.5,55.12222222,85.72222222,78.99166667,54.23534756,74.39273755,90.765
448,2016-04-16,1.940540811,2.791892181,0.628403398,85.91891892,45.48918919,113.2108108,48.28108108,55.12162162,83.97837838,77.15135135,55.00678803,72.23741571,92.17837838
449,2016-04-17,1.326415013,2.301851763,0.850962087,87.26545455,45.28181818,117.6781818,47.62727273,52.60545455,85.86363636,80.63272727,44.50377456,73.8211461,91.04
450,2016-04-18,1.960869655,2.719565383,0.629735627,90.34275362,49.21086957,121.2550725,51.93043478,60.89855072,88.38188406,81.25434783,49.62920688,74.03793273,97.15347826
451,2016-04-19,1.830714248,2.623741345,0.611161279,87.91571429,48.76357143,118.7764286,51.40785714,60.36928571,86.085,79.32071429,49.34321386,72.56344356,97.40171429
452,2016-04-20,1.975912493,2.75217427,0.61201404,89.33985507,48.85217391,120.3369565,51.60434783,60.26086957,87.34927536,79.95362319,49.99727231,72.38108964,97.08826087
453,2016-04-21,2.08560028,2.673600342,0.589239834,89.6744,49.1136,119.9736,51.7872,60.244,87.5888,79.9712,51.91805811,72.93966259,95.03456
454,2016-04-22,1.805555672,2.468055983,0.608607083,88.74166667,49.10555556,119.6611111,51.57361111,60.09791667,86.93611111,80.19305556,47.96387552,72.24903816,92.7225
455,2016-04-23,1.845714243,2.555555769,0.599830388,85.85277778,45.61944444,114.6055556,48.175,55.18888889,83.95277778,77.15833333,54.52768575,72.390579,87.245
456,2016-04-24,1.818182044,2.563636424,0.631760818,85.79393939,45.18484848,114.4030303,47.74848485,54.34848485,83.97575758,77.54242424,53.43183021,72.80199244,87.56
457,2016-04-25,2.191550232,2.688732525,0.581581253,89.23943662,49.62957746,118.0014085,52.31830986,60.84084507,87.04788732,79.39295775,50.22544563,72.73302131,93.61323944
458,2016-04-26,2.043662586,2.719149457,0.61585501,90.17394366,48.61549296,120.9429577,51.35915493,60.0971831,88.13028169,80.67957746,50.49082051,73.46888083,97.0243662
459,2016-04-27,1.921622091,2.516216999,0.610118862,88.71216216,48.36756757,118.7243243,50.88378378,58.98378378,86.79054054,79.89189189,51.09666558,73.52772671,92.4872973
460,2016-04-28,1.932530325,2.448148462,0.626769716,89.28795181,48.53493976,118.9855422,51.05542169,58.91084337,87.35542169,80.52650602,51.78456306,74.48562101,90.96409639
461,2016-04-29,2.050495181,2.555446016,0.579944022,86.80891089,48.02277228,116.6930693,50.57821782,59.43960396,84.75841584,77.6009901,52.73686898,70.61586333,96.71089109
462,2016-04-30,2.070731739,2.721950902,0.600635452,87.09268293,45.87560976,116.6585366,48.59756098,56.09268293,85.02195122,77.70487805,55.42990102,72.57648758,90.30682927
463,2016-05-01,2.063415524,2.71707321,0.596505543,86.2902439,45.71219512,115.4878049,48.42926829,56.01463415,84.22682927,76.87317073,54.92414424,71.935579,89.70536585
